281 1.42441650e+02 2.28300000e-25 7.891E-06.05340.093 916.77890.560.000000 0 0 0 0 0 0 0 0 15 2 E 14 5 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300159_2013225
281 1.43927646e+02 7.82500000e-28 2.741E-08.05340.093 916.77890.560.000000 0 0 0 0 0 0 0 0 15 1 E 14 5 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300160_2013225
281 1.48687218e+02 1.45400000e-25 5.010E-06.05650.090 904.56620.560.000000 0 0 0 0 0 0 0 0 15 4 E 14 7 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300158_2013224
281 1.51897579e+02 1.08400000e-25 3.701E-06.05800.089 896.85640.560.000000 0 0 0 0 0 0 0 0 15 5 E 14 8 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300157_2013223
281 1.58543909e+02 4.94300000e-26 1.631E-06.05990.086 878.10950.560.000000 0 0 0 0 0 0 0 0 15 7 E 14 10 E 432220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300156_2013222
281 1.62000883e+02 2.89100000e-26 9.302E-07.06030.084 867.01390.560.000000 0 0 0 0 0 0 0 0 15 8 E 14 11 E 432220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300155_2013221
281 1.69236761e+02 5.66400000e-27 1.705E-07.04930.079 841.20510.560.000000 0 0 0 0 0 0 0 0 15 10 E 14 13 E 332220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300154_2013220
281 1.73038104e+02 1.33000000e-27 3.841E-08.04190.077 826.41170.560.000000 0 0 0 0 0 0 0 0 15 11 E 14 14 E 332220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300153_2013219
281 1.01191909e+02 9.01000000e-26 2.838E-06.05360.074 999.44980.550.000000 0 0 0 0 0 0 0 0 16 14 E 15 11 E 332220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606196_2300153
281 1.04707347e+02 1.34500000e-25 4.660E-06.05410.076 1010.44190.550.000000 0 0 0 0 0 0 0 0 16 13 E 15 10 E 332220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606197_2300154
